norm_class,libnorm,znorm,learnable,config,metric,mean,sd,ci
NBVST,False,False,False,normclassNBVST_libnormFalse_znormFalse_learnableFalse,mae,6.5477276802062985,0.19339304136084653,0.24012917696089506
NBVST,False,False,False,normclassNBVST_libnormFalse_znormFalse_learnableFalse,mse,48.758436584472655,1.614726866421211,2.0049482169675987
NBVST,False,False,False,normclassNBVST_libnormFalse_znormFalse_learnableFalse,nb,20264.0859375,9051.069558421841,11238.387215930461
NBVST,False,False,False,normclassNBVST_libnormFalse_znormFalse_learnableFalse,num_epochs,272.2,59.92662179699436,74.408728819301
NBVST,False,False,False,normclassNBVST_libnormFalse_znormFalse_learnableFalse,r2,-11.755739402770995,0.2699086117886056,0.3351358060630683
NBVST,False,False,False,normclassNBVST_libnormFalse_znormFalse_learnableFalse,rmse,6.981955814361572,0.11581267379070637,0.143800427581637
NBVST,False,False,False,normclassNBVST_libnormFalse_znormFalse_learnableFalse,time,82.9670436874032,18.48106684730085,22.947275352690642
NBVST,False,False,True,normclassNBVST_libnormFalse_znormFalse_learnableTrue,best_epoch,299.0,0.0,0.0
NBVST,False,False,True,normclassNBVST_libnormFalse_znormFalse_learnableTrue,loss,10588.07919921875,3492.288096343838,4336.2484005857095
NBVST,False,False,True,normclassNBVST_libnormFalse_znormFalse_learnableTrue,mae,6.5595887184143065,0.156606194773046,0.19445227394537812
NBVST,False,False,True,normclassNBVST_libnormFalse_znormFalse_learnableTrue,mse,48.736734008789064,1.396007418233723,1.7333721524461998
NBVST,False,False,True,normclassNBVST_libnormFalse_znormFalse_learnableTrue,nb,10593.13154296875,3437.971610070254,4268.805575070872
NBVST,False,False,True,normclassNBVST_libnormFalse_znormFalse_learnableTrue,num_epochs,299.0,0.0,0.0
NBVST,False,False,True,normclassNBVST_libnormFalse_znormFalse_learnableTrue,r2,-11.751934814453126,0.29674561036599145,0.3684583410164541
NBVST,False,False,True,normclassNBVST_libnormFalse_znormFalse_learnableTrue,rmse,6.980590057373047,0.10059385633863259,0.12490376985616147
NBVST,False,False,True,normclassNBVST_libnormFalse_znormFalse_learnableTrue,time,89.5407675512135,1.8928477877917262,2.350280952180632
NBVST,False,True,False,normclassNBVST_libnormFalse_znormTrue_learnableFalse,best_epoch,91.8,11.30044246921332,14.031352577795053
NBVST,False,True,False,normclassNBVST_libnormFalse_znormTrue_learnableFalse,loss,22.803891563415526,0.8214429416240828,1.0199561271932214
NBVST,False,True,False,normclassNBVST_libnormFalse_znormTrue_learnableFalse,mae,0.7569812178611756,0.016713926086616853,0.020753080290390923
NBVST,False,True,False,normclassNBVST_libnormFalse_znormTrue_learnableFalse,mse,1.2904213428497315,0.039036038630860234,0.04846964380043063
NBVST,False,True,False,normclassNBVST_libnormFalse_znormTrue_learnableFalse,nb,22.797360992431642,0.8259247523660203,1.025521030238249
NBVST,False,True,False,normclassNBVST_libnormFalse_znormTrue_learnableFalse,num_epochs,102.6,8.049844718999243,9.995202378712074
NBVST,False,True,False,normclassNBVST_libnormFalse_znormTrue_learnableFalse,r2,0.6623893618583679,0.007008645050494197,0.00870238223538766
NBVST,False,True,False,normclassNBVST_libnormFalse_znormTrue_learnableFalse,rmse,1.1358627796173095,0.01721416859779404,0.02137421340689067
NBVST,False,True,False,normclassNBVST_libnormFalse_znormTrue_learnableFalse,time,28.35369866043329,2.309151738917917,2.867190580604
NBVST,False,True,True,normclassNBVST_libnormFalse_znormTrue_learnableTrue,best_epoch,92.6,5.3197744313081525,6.605372389920251
